start_score,end_score,scale_points,technology_points,total_points,scale_share,technology_share,additivity_error,replicate
9.562618078026894,14.564126370771618,3.322347275599742,1.679161017144982,5.001508292744724,0.6642690726753763,0.3357309273246238,0.0,113
9.160160427207316,15.421633453500261,4.867736296872028,1.393736729420917,6.261473026292945,0.7774107269058911,0.22258927309410892,0.0,114
9.265690658406756,16.280086401380107,7.061166312071928,-0.046770569098577575,7.014395742973351,1.0066677973146054,-0.0066677973146054455,0.0,115
9.067076561394114,13.223193674531528,4.047802547190472,0.10831456594694178,4.156117113137414,0.9739385192961572,0.02606148070384285,0.0,116
8.581611625199667,15.307198058284827,5.1811118926768716,1.544474540408289,6.7255864330851605,0.7703583834993839,0.2296416165006161,0.0,117
9.67709962357079,13.575698976525064,2.857964176324984,1.0406351766292907,3.8985993529542746,0.7330746038726139,0.2669253961273861,0.0,118
7.265227714249492,8.4333503448797,-0.24041269183752112,1.40853532246773,1.1681226306302088,-0.2058111755850643,1.2058111755850642,0.0,119
9.819680700994176,13.791264767445634,3.169589196605946,0.8019948698455117,3.9715840664514577,0.7980667521002318,0.20193324789976821,0.0,120
9.015784552381515,14.428839994861336,1.0794251345652395,4.333630307914582,5.413055442479822,0.1994114314984246,0.8005885685015753,0.0,121
8.717468325858123,14.287449859650824,1.5171601569272894,4.0528213768654116,5.569981533792701,0.2723815416124419,0.7276184583875581,0.0,122
8.782163799602523,14.65515472011661,2.5706051856647676,3.3023857348493184,5.872990920514086,0.4376994993616902,0.5623005006383098,0.0,123
8.913074901689019,13.368758114569612,2.951414965560569,1.5042682473200246,4.455683212880594,0.6623933579991839,0.3376066420008161,0.0,124
8.959157670457794,13.303850721361258,3.2833343508083574,1.0613587000951066,4.344693050903464,0.7557114650770552,0.24428853492294483,0.0,125
8.021919531616625,15.183613770590583,5.454178532150631,1.7075157068233269,7.161694238973958,0.7615765697548184,0.23842343024518167,0.0,126
9.260279351040698,12.405482451640063,2.981845835918315,0.16335726468105083,3.1452031005993657,0.9480614575733056,0.051938542426694365,0.0,127
9.005966059123422,14.886679513427278,2.145990733963872,3.7347227203399846,5.880713454303857,0.3649201326742605,0.6350798673257395,0.0,128
9.583349688373687,15.920930399304726,5.758051807628341,0.5795289033026982,6.337580710931039,0.9085567616830301,0.09144323831696985,0.0,129
8.835433141693187,17.823035133894443,5.146724952046743,3.8408770401545134,8.987601992201256,0.5726471818080809,0.4273528181919191,0.0,130
8.053862148988909,10.140672407773067,1.374616458433401,0.7121938003507573,2.0868102587841584,0.6587165520425877,0.3412834479574122,0.0,131
9.079453464795625,20.062826845745576,5.097305928865484,5.886067452084467,10.983373380949951,0.4640929295644703,0.5359070704355297,0.0,132
9.259297014750898,14.339396813556029,3.26196156481567,1.818138233989461,5.080099798805131,0.6421058038235592,0.3578941961764408,0.0,133
7.3852480283902695,16.503515713056835,5.102733503392654,4.015534181273912,9.118267684666566,0.5596165499696283,0.4403834500303717,0.0,134
8.263402333702901,11.0937751080636,0.8593817890194737,1.970990985341225,2.830372774360699,0.30362848201632514,0.6963715179836749,0.0,135
9.634868594774192,15.44175057756913,2.0746863692445654,3.732195613550372,5.806881982794938,0.35728061555092744,0.6427193844490725,0.0,136
8.789338907235198,12.651972908110197,1.5606988249749953,2.301935175900004,3.8626340008749995,0.4040504030724763,0.5959495969275237,0.0,137
9.916628919290089,14.436204951410614,2.812310750946067,1.7072652811744584,4.519576032120526,0.622251010041437,0.377748989958563,0.0,138
8.887544107987436,20.76399516191019,3.491881900563534,8.384569153359221,11.876451053922755,0.2940172855265695,0.7059827144734305,0.0,139
9.495977600487842,14.546260980616108,3.187984572969177,1.862298807159088,5.050283380128265,0.6312486514149251,0.36875134858507486,0.0,140
10.399367344369479,14.625068068116757,3.6754374896909088,0.55026323405637,4.225700723747279,0.8697817782115895,0.13021822178841053,0.0,141
7.904789150292091,10.998906951863194,1.9273871091196977,1.1667306924514058,3.0941178015711035,0.6229197570115224,0.3770802429884776,0.0,142
9.41745044216315,13.09519769601669,2.572776707786713,1.104970546066828,3.677747253853541,0.699552342834587,0.30044765716541305,0.0,143
9.596348224136062,14.211007122225336,3.0420241765069242,1.5726347215823502,4.614658898089274,0.6592088914234792,0.3407911085765209,0.0,144
8.413078510756977,13.678173825747086,3.9999058866612653,1.2651894283288438,5.265095314990109,0.7597024645068139,0.24029753549318614,0.0,145
9.478466335709625,15.44345563899524,2.8857633714732884,3.079225931812328,5.964989303285616,0.48378349478074695,0.516216505219253,0.0,146
9.152267048587197,13.669586041875878,1.937834982795609,2.579484010493072,4.517318993288681,0.4289789996399687,0.5710210003600312,0.0,147
13.398523932301485,15.888131967657557,1.2747570368544396,1.2148509985016327,2.4896080353560723,0.5120312188710138,0.48796878112898623,0.0,148
8.855762875020389,12.610245246887153,1.9722401628981023,1.782242208968662,3.7544823718667644,0.5253028160889954,0.47469718391100457,0.0,149
9.583349688373684,15.920930399304723,5.7580518076283385,0.5795289033027009,6.337580710931039,0.9085567616830297,0.09144323831697027,0.0,150
8.759241155710443,13.823208530943358,3.706610855892774,1.357356519340141,5.063967375232915,0.7319578862259731,0.2680421137740268,0.0,151
8.82463862797412,11.797871335431843,0.9120135980603488,2.061219109397375,2.973232707457724,0.30674141172090436,0.6932585882790957,0.0,152
8.567034086131777,12.316821317841647,1.3796153619190301,2.3701718697908403,3.7497872317098704,0.36791830487137733,0.6320816951286227,0.0,153
7.969632975348361,10.081607040809091,0.03592670790088004,2.07604735755985,2.11197406546073,0.017010960734994904,0.9829890392650051,0.0,154
8.827061274797986,13.95554300620732,3.2785498729427642,1.8499318584665696,5.128481731409334,0.6392827438310483,0.36071725616895167,0.0,155
8.741257018081322,12.963417706339799,2.3038973417190007,1.9182633465394758,4.222160688258477,0.5456678491953119,0.4543321508046881,0.0,156
9.677750102879992,14.8909233531794,3.359774445661074,1.8533988046383332,5.213173250299407,0.6444778035082783,0.3555221964917217,0.0,157
5.277707446871778,16.864702842443524,7.607677399708975,3.9793179958627705,11.586995395571746,0.6565703307879482,0.34342966921205165,0.0,158
6.999407858791708,15.201077849639407,5.3254836756016495,2.8761863152460503,8.2016699908477,0.6493169905085664,0.3506830094914336,0.0,159
7.990169693821482,11.14606297948844,1.8796187481472257,1.2762745375197317,3.1558932856669575,0.5955900843301146,0.4044099156698854,0.0,160
10.391599101606301,14.429658285626267,7.429405199275654,-3.391346015255688,4.038059184019966,1.8398455447796427,-0.8398455447796427,0.0,161
8.15071044544038,11.50559772601857,1.5736658981150802,1.7812213824631096,3.3548872805781897,0.46906669777706234,0.5309333022229377,0.0,162
10.097617299935008,16.222878519510175,3.613928134592177,2.51133308498299,6.125261219575167,0.5900039206561104,0.4099960793438896,0.0,163
8.144568625169796,11.152836412311238,0.808907800897507,2.199359986243935,3.008267787141442,0.26889487842641785,0.7311051215735822,0.0,164
7.672536432366615,11.466101964501611,1.1771932258279914,2.6163723063070043,3.7935655321349957,0.3103131383538995,0.6896868616461005,0.0,165
9.211904090756544,15.074036523746088,3.1706727219661905,2.691459711023353,5.862132432989544,0.5408736084028086,0.4591263915971913,0.0,166
9.082909711774702,15.594461507502704,2.7071505723123055,3.804401223415696,6.511551795728002,0.4157458401987021,0.5842541598012979,0.0,167
9.916380478343932,15.16477314170995,3.3190695082611796,1.9293231551048393,5.248392663366019,0.6323973302204333,0.36760266977956674,0.0,168
11.024368631308457,16.264073044353026,6.6734851576237295,-1.4337807445791606,5.239704413044569,1.2736377153279248,-0.2736377153279247,0.0,169
7.883289842589456,11.14418563088353,2.4377049253323784,0.8231908629616957,3.260895788294074,0.7475568321082885,0.25244316789171145,0.0,170
8.795219413163574,17.05576773564207,2.0771352110917283,6.183413111386769,8.260548322478497,0.25145246174996094,0.7485475382500391,0.0,171
8.880264493825946,13.428256541463726,2.1963250678725403,2.3516669797652403,4.547992047637781,0.48292192353619173,0.5170780764638083,0.0,172
8.729736321148884,12.919902590876681,2.4422652498665656,1.7479010198612315,4.190166269727797,0.5828564053677089,0.4171435946322911,0.0,173
9.04671452368795,15.977899597305537,4.928559184402724,2.0026258892148636,6.931185073617588,0.711070204020734,0.28892979597926605,0.0,174
9.249035367220458,13.750725487382818,2.2835024154864936,2.2181877046758665,4.50169012016236,0.5072544654415564,0.4927455345584436,0.0,175
8.512995892127211,13.619077307849846,2.112432960710154,2.9936484550124804,5.106081415722635,0.41370922018704115,0.5862907798129589,0.0,176
7.63338748291086,14.663141939394514,3.714032493073383,3.315721963410271,7.029754456483654,0.5283303301792955,0.47166966982070446,0.0,177
9.837419961970525,16.158839169773362,3.5618499252038767,2.75956928259896,6.321419207802837,0.5634573199650027,0.43654268003499735,0.0,178
8.501030428834705,12.055230250617857,1.1398074922286883,2.414392329554464,3.5541998217831523,0.3206931375222577,0.6793068624777423,0.0,179
9.930757643331692,12.974957890464061,1.9585086001504797,1.08569164698189,3.0442002471323697,0.6433573487799926,0.3566426512200074,0.0,180
7.417014259222172,8.625765491439758,-0.04940454847555964,1.2581557806931456,1.208751232217586,-0.04087238726939836,1.0408723872693983,0.0,181
7.993743572287798,12.075222426971802,1.549910246098797,2.531568608585207,4.081478854684004,0.3797423192135572,0.6202576807864428,0.0,182
7.231065686705155,14.470982763900498,4.552411808676389,2.687505268518954,7.239917077195343,0.6287933632576824,0.3712066367423177,8.881784197001252e-16,183
8.90789971563717,13.557363437111889,2.381758514101038,2.267705207373681,4.649463721474719,0.5122652109533162,0.48773478904668377,0.0,184
9.100039725435265,14.788720407216738,3.142847051879868,2.5458336299016056,5.688680681781474,0.5524738032748308,0.44752619672516925,0.0,185
9.669876502986952,15.606680201192326,1.5277481661583048,4.409055532047069,5.936803698205374,0.2573351324754304,0.7426648675245696,0.0,186
8.015052221079802,13.29378594766793,2.1868877426821873,3.09184598390594,5.278733726588127,0.4142826397299011,0.5857173602700989,0.0,187
8.843116695096136,13.792335431022153,2.539023684121158,2.410195051804859,4.949218735926017,0.5130150473428403,0.48698495265715963,0.0,188
9.673126907725466,14.406983329895136,2.7036271931914024,2.030229228978267,4.733856422169669,0.5711257275420805,0.42887427245791954,0.0,189
9.736803117332892,13.656191903817442,3.6866244004622652,0.23276438602228477,3.91938878648455,0.9406120702225461,0.05938792977745391,0.0,190
8.269323249596603,11.175008815654305,0.30605649372099997,2.599629072336702,2.905685566057702,0.10533021786532913,0.8946697821346709,0.0,191
9.900883465518008,16.000500079192335,2.802190604500492,3.2974260091738348,6.099616613674327,0.4594043825997926,0.5405956174002073,0.0,192
7.182314135580994,17.258959087284016,2.8861917543036575,7.190453197399364,10.07664495170302,0.2864238809779511,0.7135761190220491,1.7763568394002505e-15,193
9.3234656745658,18.745501106307145,6.965157765980877,2.4568776657604685,9.422035431741346,0.7392413047520883,0.2607586952479118,0.0,194
9.145820759296553,13.709575830709328,3.9305407237632686,0.6332143476495062,4.563755071412775,0.8612514611890674,0.1387485388109327,0.0,195
7.440588268187319,9.158572102545918,0.3602467571175576,1.3577370772410409,1.7179838343585985,0.20969158726225973,0.7903084127377403,0.0,196
9.12284936750601,14.979641050805297,6.044612665593867,-0.18782098229458022,5.856791683299287,1.0320689197176254,-0.03206891971762527,0.0,197
9.402185719056014,14.028587639878863,3.227840670987513,1.3985612498353355,4.626401920822849,0.6977000109868128,0.3022999890131872,0.0,198
7.844364569110973,16.803743860739193,1.5669873451580503,7.39239194647017,8.95937929162822,0.174899096706651,0.825100903293349,0.0,199
8.557406248466899,15.336279993397676,3.9453352253645937,2.8335385195661837,6.778873744930777,0.5820045296336879,0.41799547036631207,0.0,200
8.668309654166867,14.016501663035706,1.6431920431092406,3.7049999657595984,5.348192008868839,0.30724252988381046,0.6927574701161895,0.0,201
9.015188905722198,12.738898400124729,3.567557247074304,0.15615224732822686,3.723709494402531,0.9580654055954272,0.04193459440457277,0.0,202
7.84244497541155,15.995433434671167,6.229848680175667,1.9231397790839488,8.152988459259618,0.764118422503128,0.2358815774968718,1.7763568394002505e-15,203
9.314215587704059,14.288040573876232,2.6068552038601105,2.3669697823120632,4.973824986172174,0.5241147831110823,0.4758852168889178,0.0,204
8.786964712296047,12.752950893173132,1.9465505640105674,2.0194356168665175,3.965986180877085,0.4908112321208553,0.5091887678791447,0.0,205
9.149328178982675,12.38932175690051,1.7808386705275705,1.459154907390264,3.2399935779178346,0.5496426544376107,0.4503573455623892,0.0,206
9.82104987024025,14.727321917886385,2.909333466195294,1.9969385814508414,4.9062720476461354,0.5929825003468967,0.4070174996531033,0.0,207
7.828017229540498,15.501943762613582,4.576086513648076,3.097840019425008,7.673926533073084,0.5963161745067614,0.40368382549323856,0.0,208
9.236520600167811,13.99999505095041,2.3272071466527633,2.436267304129836,4.763474450782599,0.488552456971911,0.5114475430280889,0.0,209
9.083538099254415,13.175727759423754,2.1218207446748085,1.9703689154945305,4.092189660169339,0.5185049865423406,0.4814950134576594,0.0,210
